Unit ID,ISP,Technology,Download,Upload,timezone_offset,timezone_offset_dst,STATE,REGION
11600,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-6,-5,RI,NORTHEAST
13000,Cox,REMOVE,REMOVE,REMOVE,-5,-4,RI,NORTHEAST
13567,Cox,CABLE,25,5,-6,-5,RI,NORTHEAST
14684,Verizon,FIBER,15,15,-6,-5,RI,NORTHEAST
26655,Verizon,FIBER,25,25,-5,-4,RI,NORTHEAST
160022,Verizon,REMOVE,REMOVE,REMOVE,-6,-5,RI,NORTHEAST
209690,Time Warner Cable,CABLE,30,5,-5,-5,RI,NORTHEAST
210348,Verizon,FIBER,35,35,-5,-4,RI,NORTHEAST
615516,Cox,CABLE,5,1,-5,-4,RI,NORTHEAST
382,AT&T,REMOVE,REMOVE,REMOVE,-5,-4,SC,SOUTH
551,Comcast,CABLE,50,10,-5,-4,SC,SOUTH
723,AT&T,DSL,45,6,-5,-4,SC,SOUTH
5304,Time Warner Cable,CABLE,20,2,-5,-4,SC,SOUTH
5571,AT&T,DSL,3,0.384,-5,-4,SC,SOUTH
5714,Time Warner Cable,CABLE,15,1,-5,-4,SC,SOUTH
5716,Miscellaneous,REMOVE,MISC,MISC,-5,-4,SC,SOUTH
5740,Time Warner Cable,CABLE,15,1,-5,-4,SC,SOUTH
6840,Time Warner Cable,CABLE,15,1,-5,-4,SC,SOUTH
6854,Time Warner Cable,CABLE,20,2,-5,-4,SC,SOUTH
7228,AT&T,DSL,3,0.384,-5,-4,SC,SOUTH
7266,Time Warner Cable,CABLE,3,1,-5,-4,SC,SOUTH
7449,Time Warner Cable,CABLE,20,2,-5,-4,SC,SOUTH
7573,AT&T,DSL,6,0.512,-5,-4,SC,SOUTH
7711,Charter,CABLE,60,4,-5,-4,SC,SOUTH
7912,Charter,CABLE,60,4,-5,-4,SC,SOUTH
8117,Time Warner Cable,CABLE,15,1,-5,-4,SC,SOUTH
8285,Charter,CABLE,15,3,-5,-4,SC,SOUTH
8616,Comcast,CABLE,50,10,-5,-4,SC,SOUTH
8640,Time Warner Cable,CABLE,20,2,-5,-4,SC,SOUTH
8646,Charter,CABLE,60,4,-5,-4,SC,SOUTH
8689,Charter,CABLE,60,4,-5,-4,SC,SOUTH
8815,Brighthouse,CABLE,30,2,-5,-4,SC,SOUTH
9110,Comcast,CABLE,50,10,-5,-4,SC,SOUTH
9667,AT&T,DSL,1.5,0.256,-5,-4,SC,SOUTH
9984,Windstream,DSL,12,0.768,-5,-4,SC,SOUTH
10050,AT&T,DSL,6,0.512,-5,-4,SC,SOUTH
10260,Windstream,DSL,3,0.768,-5,-4,SC,SOUTH
10316,Time Warner Cable,CABLE,15,1,-5,-4,SC,SOUTH
10335,Time Warner Cable,CABLE,15,1,-5,-4,SC,SOUTH
10702,Charter,CABLE,15,3,-5,-4,SC,SOUTH
10733,Charter,CABLE,15,3,-5,-4,SC,SOUTH
11029,Charter,CABLE,30,4,-5,-4,SC,SOUTH
11086,Charter,CABLE,60,4,-5,-4,SC,SOUTH
11096,Charter,CABLE,60,4,-5,-4,SC,SOUTH
11122,AT&T,REMOVE,REMOVE,REMOVE,-5,-4,SC,SOUTH
11194,Charter,CABLE,60,4,-5,-4,SC,SOUTH
11202,Charter,CABLE,60,4,-5,-4,SC,SOUTH
11216,Charter,CABLE,60,4,-5,-4,SC,SOUTH
11222,Charter,CABLE,60,4,-5,-4,SC,SOUTH
11277,Charter,CABLE,60,4,-5,-4,SC,SOUTH
11554,AT&T,DSL,18,1.5,-5,-4,SC,SOUTH
11644,Hughes,REMOVE,REMOVE,REMOVE,-5,-4,SC,SOUTH
11690,Charter,CABLE,30,4,-5,-4,SC,SOUTH
12048,Charter,CABLE,60,4,-5,-4,SC,SOUTH
12139,Charter,CABLE,60,4,-5,-4,SC,SOUTH
12166,Charter,CABLE,15,3,-5,-4,SC,SOUTH
12186,CenturyLink,DSL,10,0.768,-5,-4,SC,SOUTH
12387,Charter,CABLE,15,3,-5,-4,SC,SOUTH
12468,Charter,CABLE,60,4,-5,-4,SC,SOUTH
12833,Time Warner Cable,CABLE,20,2,-5,-4,SC,SOUTH
13175,Time Warner Cable,CABLE,15,1,-5,-4,SC,SOUTH
13689,Charter,CABLE,60,4,-5,-4,SC,SOUTH
14717,Charter,CABLE,60,4,-5,-4,SC,SOUTH
26428,Time Warner Cable,CABLE,15,1,-5,-4,SC,SOUTH
26631,AT&T,DSL,18,1.5,-5,-4,SC,SOUTH
28660,Charter,CABLE,30,4,-5,-4,SC,SOUTH
28898,Charter,CABLE,60,4,-5,-4,SC,SOUTH
32437,Time Warner Cable,CABLE,20,2,-5,-4,SC,SOUTH
32574,Wildblue/ViaSat,SATELLITE,12,3,-5,-4,SC,SOUTH
176884,Time Warner Cable,CABLE,50,5,-5,-4,SC,SOUTH
211230,Time Warner Cable,CABLE,50,5,-5,-4,SC,SOUTH
213378,Windstream,DSL,12,0.768,-5,-5,SC,SOUTH
213380,Comcast,REMOVE,REMOVE,REMOVE,-5,-5,SC,SOUTH
214430,AT&T,DSL,3,0.512,-5,-5,SC,SOUTH
215338,Windstream,DSL,24,0.768,-5,-5,SC,SOUTH
216580,Charter,CABLE,60,4,-5,-4,SC,SOUTH
216688,Windstream,DSL,10,0.768,-6,-5,SC,SOUTH
217194,Time Warner Cable,CABLE,20,2,-5,-4,SC,SOUTH
232354,Windstream,DSL,12,0.768,-5,-4,SC,SOUTH
444644,Charter,CABLE,100,5,-5,-4,SC,SOUTH
599784,AT&T,DSL,24,3,-5,-4,SC,SOUTH
606892,Charter,CABLE,60,4,-5,-4,SC,SOUTH
614024,Hughes,SATELLITE,10,1,-5,-4,SC,SOUTH
614026,Hughes,SATELLITE,10,1,-5,-4,SC,SOUTH
614028,Hughes,SATELLITE,10,1,-5,-4,SC,SOUTH
614032,Hughes,SATELLITE,10,1,-5,-4,SC,SOUTH
615064,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,SC,SOUTH
615416,Windstream,DSL,12,0.768,-5,-4,SC,SOUTH
615418,Miscellaneous,REMOVE,MISC,MISC,-5,-4,SC,SOUTH
615420,AT&T,DSL,45,6,-5,-4,SC,SOUTH
6759,Qwest,DSL,12,0.896,-6,-5,SD,MIDWEST
12893,Qwest,DSL,1.5,0.896,-7,-6,SD,MIDWEST
623966,Qwest,DSL,3,0.64,-7,-6,SD,MIDWEST
736,Miscellaneous,REMOVE,MISC,MISC,-5,-4,TN,SOUTH
997,Comcast,CABLE,25,5,-5,-4,TN,SOUTH
1084,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,TN,SOUTH
1172,AT&T,DSL,1.5,0.384,-6,-5,TN,SOUTH
1196,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,TN,SOUTH
1251,AT&T,DSL,0.768,0.384,-6,-5,TN,SOUTH
5507,Comcast,CABLE,25,5,-6,-5,TN,SOUTH
5530,Comcast,CABLE,25,5,-5,-4,TN,SOUTH
5596,AT&T,DSL,6,0.512,-6,-5,TN,SOUTH
5638,Comcast,CABLE,50,10,-6,-5,TN,SOUTH
5842,AT&T,DSL,18,1.5,-6,-5,TN,SOUTH
6026,Comcast,CABLE,50,10,-6,-5,TN,SOUTH
6088,Comcast,CABLE,50,10,-6,-5,TN,SOUTH
6212,Miscellaneous,REMOVE,MISC,MISC,-5,-4,TN,SOUTH
6218,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,TN,SOUTH
6489,AT&T,DSL,6,0.512,-6,-5,TN,SOUTH
6615,Comcast,CABLE,25,5,-5,-4,TN,SOUTH
6843,Comcast,CABLE,25,5,-5,-4,TN,SOUTH
7053,Charter,CABLE,30,4,-6,-5,TN,SOUTH
7101,Comcast,CABLE,25,5,-6,-5,TN,SOUTH
7168,Charter,CABLE,30,4,-5,-4,TN,SOUTH
7240,Comcast,CABLE,50,10,-5,-4,TN,SOUTH
7290,Charter,CABLE,30,4,-5,-4,TN,SOUTH
7355,Charter,CABLE,30,4,-6,-5,TN,SOUTH
7676,Charter,CABLE,30,4,-6,-5,TN,SOUTH
8335,Charter,CABLE,30,4,-6,-5,TN,SOUTH
8591,Comcast,CABLE,50,10,-5,-4,TN,SOUTH
8612,Time Warner Cable,CABLE,15,1,-5,-4,TN,SOUTH
8838,Charter,CABLE,30,4,-6,-5,TN,SOUTH
9021,Miscellaneous,REMOVE,MISC,MISC,-5,-4,TN,SOUTH
9214,Charter,CABLE,30,4,-5,-4,TN,SOUTH
9365,Charter,CABLE,30,4,-5,-4,TN,SOUTH
9438,AT&T,DSL,18,1.5,-5,-4,TN,SOUTH
9474,Comcast,CABLE,50,10,-5,-4,TN,SOUTH
9593,Comcast,CABLE,50,10,-6,-5,TN,SOUTH
9712,Comcast,CABLE,50,10,-6,-5,TN,SOUTH
10629,Charter,CABLE,30,4,-6,-5,TN,SOUTH
10855,Charter,CABLE,30,4,-6,-5,TN,SOUTH
10932,Charter,CABLE,30,4,-6,-5,TN,SOUTH
11048,Charter,CABLE,30,4,-6,-5,TN,SOUTH
11065,Charter,CABLE,30,4,-6,-5,TN,SOUTH
11171,Charter,CABLE,15,3,-6,-5,TN,SOUTH
11211,Comcast,CABLE,50,10,-5,-4,TN,SOUTH
11285,Charter,CABLE,30,4,-6,-5,TN,SOUTH
11369,Charter,CABLE,30,4,-6,-5,TN,SOUTH
11397,Charter,CABLE,30,4,-6,-5,TN,SOUTH
11414,Miscellaneous,REMOVE,MISC,MISC,-6,-5,TN,SOUTH
11464,Charter,CABLE,30,4,-6,-5,TN,SOUTH
11618,Charter,CABLE,30,4,-6,-5,TN,SOUTH
11735,Comcast,CABLE,3,0.768,-6,-5,TN,SOUTH
12049,Charter,CABLE,30,4,-6,-5,TN,SOUTH
12065,Charter,CABLE,15,3,-6,-5,TN,SOUTH
12074,Charter,CABLE,30,4,-6,-5,TN,SOUTH
12089,Charter,CABLE,15,3,-6,-5,TN,SOUTH
12165,Charter,CABLE,15,3,-6,-5,TN,SOUTH
12972,Miscellaneous,REMOVE,MISC,MISC,-5,-4,TN,SOUTH
13247,Comcast,CABLE,25,5,-6,-5,TN,SOUTH
13396,CenturyLink,DSL,1.5,0.256,-6,-5,TN,SOUTH
13461,Miscellaneous,REMOVE,MISC,MISC,-5,-4,TN,SOUTH
26462,Frontier,DSL,3,0.384,-6,-5,TN,SOUTH
26641,AT&T,DSL,12,1.5,-6,-5,TN,SOUTH
26642,Miscellaneous,REMOVE,MISC,MISC,-6,-5,TN,SOUTH
28255,Charter,REMOVE,REMOVE,REMOVE,-5,-4,TN,SOUTH
32417,Wildblue/ViaSat,SATELLITE,12,3,-5,-4,TN,SOUTH
87314,Comcast,CABLE,25,5,-6,-5,TN,SOUTH
207310,Charter,CABLE,30,4,-5,-5,TN,SOUTH
214470,Comcast,CABLE,50,10,-5,-5,TN,SOUTH
215706,Comcast,CABLE,25,5,-5,-5,TN,SOUTH
215720,AT&T,DSL,6,1,-6,-5,TN,SOUTH
216744,Charter,REMOVE,REMOVE,REMOVE,-5,-4,TN,SOUTH
216746,Charter,CABLE,100,5,-6,-5,TN,SOUTH
232454,Comcast,CABLE,25,5,-5,-4,TN,SOUTH
241865,Charter,CABLE,30,4,-5,-5,TN,SOUTH
241881,AT&T,DSL,18,1.5,-6,-5,TN,SOUTH
362328,Comcast,REMOVE,REMOVE,REMOVE,-5,-4,TN,SOUTH
605664,Charter,CABLE,30,4,-6,-5,TN,SOUTH
614992,Comcast,CABLE,3,0.768,-6,-5,TN,SOUTH
615068,Comcast,CABLE,3,1,-5,-4,TN,SOUTH
615072,Comcast,CABLE,3,0.768,-6,-5,TN,SOUTH
615104,Comcast,CABLE,3,0.768,-6,-5,TN,SOUTH
615112,Comcast,CABLE,3,0.768,-6,-5,TN,SOUTH
615476,Comcast,CABLE,3,0.768,-6,-5,TN,SOUTH
619820,Hughes,SATELLITE,10,1,-5,-4,TN,SOUTH
621644,Comcast,CABLE,50,10,-6,-5,TN,SOUTH
373,Time Warner Cable,CABLE,50,5,-6,-5,TX,SOUTH
457,AT&T,DSL,6,1,-6,-5,TX,SOUTH
465,Time Warner Cable,REMOVE,REMOVE,REMOVE,-6,-5,TX,SOUTH
571,Miscellaneous,REMOVE,MISC,MISC,-6,-5,TX,SOUTH
572,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
573,Time Warner Cable,CABLE,10,2,-6,-5,TX,SOUTH
636,Verizon,FIBER,35,35,-6,-5,TX,SOUTH
688,AT&T,DSL,1.5,0.256,-6,-5,TX,SOUTH
773,Time Warner Cable,CABLE,15,1,-7,-6,TX,SOUTH
862,Comcast,CABLE,50,10,-6,-5,TX,SOUTH
882,AT&T,DSL,12,1.5,-6,-5,TX,SOUTH
922,Charter,CABLE,15,3,-6,-5,TX,SOUTH
941,Verizon,FIBER,35,35,-6,-5,TX,SOUTH
1254,Miscellaneous,REMOVE,MISC,MISC,-6,-5,TX,SOUTH
1278,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
1290,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
5216,Verizon,FIBER,35,35,-6,-5,TX,SOUTH
5267,AT&T,DSL,24,3,-6,-5,TX,SOUTH
5301,Time Warner Cable,CABLE,20,2,-6,-5,TX,SOUTH
5327,AT&T,DSL,24,3,-6,-5,TX,SOUTH
5335,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
5359,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
5370,Time Warner Cable,CABLE,50,5,-6,-5,TX,SOUTH
5452,Miscellaneous,REMOVE,MISC,MISC,-6,-5,TX,SOUTH
5641,Time Warner Cable,CABLE,100,10,-6,-5,TX,SOUTH
5655,AT&T,DSL,6,1,-6,-5,TX,SOUTH
5679,AT&T,DSL,12,1.5,-6,-5,TX,SOUTH
5726,Time Warner Cable,CABLE,50,5,-6,-5,TX,SOUTH
5748,Time Warner Cable,CABLE,50,5,-6,-5,TX,SOUTH
5816,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
5866,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
5894,Comcast,REMOVE,REMOVE,REMOVE,-6,-5,TX,SOUTH
5935,Comcast,CABLE,50,5,-6,-5,TX,SOUTH
5953,Comcast,CABLE,50,5,-6,-5,TX,SOUTH
5965,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
6024,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
6129,AT&T,DSL,12,1.5,-6,-5,TX,SOUTH
6216,Verizon,FIBER,25,25,-6,-5,TX,SOUTH
6278,Time Warner Cable,CABLE,20,2,-6,-5,TX,SOUTH
6416,Time Warner Cable,REMOVE,REMOVE,REMOVE,-6,-5,TX,SOUTH
6420,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
6440,AT&T,DSL,12,1.5,-6,-5,TX,SOUTH
6441,AT&T,DSL,3,0.384,-6,-5,TX,SOUTH
6486,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
6576,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
6634,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
6640,Comcast,CABLE,105,10,-6,-5,TX,SOUTH
6650,Time Warner Cable,CABLE,2,1,-6,-5,TX,SOUTH
6751,AT&T,DSL,24,3,-6,-5,TX,SOUTH
6788,Comcast,CABLE,50,5,-6,-5,TX,SOUTH
6793,Miscellaneous,REMOVE,MISC,MISC,-6,-5,TX,SOUTH
6880,Time Warner Cable,CABLE,50,5,-6,-5,TX,SOUTH
6998,Comcast,REMOVE,REMOVE,REMOVE,-6,-5,TX,SOUTH
7019,Clearwire,REMOVE,MISC,MISC,-6,-5,TX,SOUTH
7035,Time Warner Cable,CABLE,20,2,-6,-5,TX,SOUTH
7055,AT&T,DSL,6,0.512,-6,-5,TX,SOUTH
7078,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
7115,AT&T,DSL,24,3,-6,-5,TX,SOUTH
7161,Clearwire,REMOVE,MISC,MISC,-6,-5,TX,SOUTH
7179,AT&T,DSL,6,1,-7,-6,TX,SOUTH
7398,Comcast,CABLE,105,10,-6,-5,TX,SOUTH
7437,Time Warner Cable,CABLE,100,10,-6,-5,TX,SOUTH
7528,Verizon,FIBER,35,35,-6,-5,TX,SOUTH
7576,Time Warner Cable,CABLE,20,2,-7,-6,TX,SOUTH
7591,AT&T,REMOVE,REMOVE,REMOVE,-6,-5,TX,SOUTH
7628,Verizon,FIBER,50,50,-6,-5,TX,SOUTH
7644,Comcast,REMOVE,REMOVE,REMOVE,-6,-5,TX,SOUTH
7657,Comcast,CABLE,105,10,-8,-7,TX,SOUTH
7681,Time Warner Cable,CABLE,50,5,-6,-5,TX,SOUTH
7755,Charter,CABLE,60,4,-6,-5,TX,SOUTH
7868,AT&T,DSL,45,6,-6,-5,TX,SOUTH
7948,CenturyLink,DSL,10,0.768,-6,-5,TX,SOUTH
8062,AT&T,DSL,6,1,-6,-5,TX,SOUTH
8089,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
8105,Verizon,FIBER,75,75,-6,-5,TX,SOUTH
8143,AT&T,DSL,24,3,-6,-5,TX,SOUTH
8208,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
8329,AT&T,DSL,12,1.5,-6,-5,TX,SOUTH
8332,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
8342,Cox,CABLE,50,10,-8,-7,TX,SOUTH
8363,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
8406,AT&T,REMOVE,REMOVE,REMOVE,-6,-5,TX,SOUTH
8600,Hughes,REMOVE,REMOVE,REMOVE,-6,-5,TX,SOUTH
8624,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
8760,Miscellaneous,REMOVE,MISC,MISC,-6,-5,TX,SOUTH
8770,Verizon,FIBER,15,15,-6,-5,TX,SOUTH
8920,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
8971,Time Warner Cable,CABLE,20,2,-6,-5,TX,SOUTH
8993,Charter,REMOVE,REMOVE,REMOVE,-6,-5,TX,SOUTH
9046,AT&T,DSL,24,3,-6,-5,TX,SOUTH
9193,AT&T,DSL,6,0.512,-6,-5,TX,SOUTH
9238,Miscellaneous,REMOVE,MISC,MISC,-6,-5,TX,SOUTH
9273,Verizon,FIBER,15,15,-6,-5,TX,SOUTH
9290,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
9346,Comcast,CABLE,50,5,-6,-5,TX,SOUTH
9389,Time Warner Cable,CABLE,20,2,-6,-5,TX,SOUTH
9592,Clearwire,REMOVE,MISC,MISC,-6,-5,TX,SOUTH
9598,AT&T,DSL,12,1.5,-6,-5,TX,SOUTH
9599,Time Warner Cable,CABLE,3,1,-6,-5,TX,SOUTH
9646,AT&T,REMOVE,REMOVE,REMOVE,-6,-5,TX,SOUTH
9713,Time Warner Cable,CABLE,15,1,-7,-6,TX,SOUTH
9759,AT&T,DSL,3,0.384,-6,-5,TX,SOUTH
9898,AT&T,DSL,24,3,-6,-5,TX,SOUTH
9937,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
9969,Comcast,CABLE,6,1,-6,-5,TX,SOUTH
10005,Windstream,DSL,20,0.768,-6,-5,TX,SOUTH
10022,Windstream,DSL,12,0.768,-6,-5,TX,SOUTH
10066,Windstream,DSL,12,0.768,-6,-5,TX,SOUTH
10098,Comcast,CABLE,50,5,-6,-5,TX,SOUTH
10247,Windstream,DSL,6,0.768,-6,-5,TX,SOUTH
10278,Windstream,DSL,3,0.768,-6,-5,TX,SOUTH
10296,Charter,CABLE,30,4,-6,-5,TX,SOUTH
10386,Miscellaneous,REMOVE,MISC,MISC,-6,-5,TX,SOUTH
10531,Comcast,CABLE,50,5,-6,-5,TX,SOUTH
10542,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
10560,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
10579,Wildblue/ViaSat,SATELLITE,12,3,-6,-5,TX,SOUTH
10983,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
10987,Miscellaneous,REMOVE,MISC,MISC,-6,-5,TX,SOUTH
10997,Charter,CABLE,60,4,-6,-5,TX,SOUTH
11088,Charter,CABLE,60,4,-6,-5,TX,SOUTH
11128,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
11154,AT&T,REMOVE,REMOVE,REMOVE,-6,-5,TX,SOUTH
11463,Time Warner Cable,CABLE,20,2,-6,-5,TX,SOUTH
11552,Charter,CABLE,60,4,-6,-5,TX,SOUTH
11603,Time Warner Cable,CABLE,2,1,-6,-5,TX,SOUTH
11702,AT&T,REMOVE,REMOVE,REMOVE,-6,-5,TX,SOUTH
11709,Time Warner Cable,CABLE,100,10,-6,-5,TX,SOUTH
11719,Comcast,CABLE,50,5,-6,-5,TX,SOUTH
12023,Verizon,FIBER,50,50,-6,-5,TX,SOUTH
12160,Charter,CABLE,60,4,-6,-5,TX,SOUTH
12192,Miscellaneous,REMOVE,MISC,MISC,-6,-5,TX,SOUTH
12386,Charter,CABLE,15,3,-6,-5,TX,SOUTH
12588,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
12589,Time Warner Cable,CABLE,50,5,-6,-5,TX,SOUTH
12632,Time Warner Cable,CABLE,50,5,-6,-5,TX,SOUTH
13022,Verizon,FIBER,25,25,-6,-5,TX,SOUTH
13075,Time Warner Cable,REMOVE,REMOVE,REMOVE,-6,-5,TX,SOUTH
13109,AT&T,DSL,6,0.512,-6,-5,TX,SOUTH
13231,CenturyLink,DSL,1.5,0.256,-6,-5,TX,SOUTH
13298,Miscellaneous,REMOVE,MISC,MISC,-6,-5,TX,SOUTH
13303,Miscellaneous,REMOVE,MISC,MISC,-6,-5,TX,SOUTH
13393,AT&T,DSL,6,0.512,-6,-5,TX,SOUTH
13411,AT&T,DSL,24,3,-6,-5,TX,SOUTH
13413,Time Warner Cable,CABLE,3,1,-6,-5,TX,SOUTH
13414,AT&T,DSL,6,0.512,-6,-5,TX,SOUTH
13424,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
13433,Miscellaneous,REMOVE,MISC,MISC,-6,-5,TX,SOUTH
14427,CenturyLink,DSL,6,0.512,-6,-5,TX,SOUTH
14435,Miscellaneous,REMOVE,MISC,MISC,-6,-5,TX,SOUTH
14669,Miscellaneous,REMOVE,MISC,MISC,-6,-5,TX,SOUTH
14697,Comcast,REMOVE,REMOVE,REMOVE,-6,-5,TX,SOUTH
14730,Time Warner Cable,CABLE,50,5,-6,-5,TX,SOUTH
14786,Comcast,REMOVE,REMOVE,REMOVE,-6,-5,TX,SOUTH
27361,Verizon,FIBER,75,75,-6,-5,TX,SOUTH
27362,Verizon,FIBER,75,75,-6,-5,TX,SOUTH
27363,Verizon,FIBER,50,50,-6,-5,TX,SOUTH
27365,Verizon,FIBER,75,75,-6,-5,TX,SOUTH
27367,Verizon,FIBER,50,50,-6,-5,TX,SOUTH
27372,AT&T,DSL,6,0.768,-6,-5,TX,SOUTH
27631,Verizon,FIBER,75,75,-6,-5,TX,SOUTH
27633,AT&T,DSL,24,3,-6,-5,TX,SOUTH
27636,Verizon,FIBER,15,5,-6,-5,TX,SOUTH
27637,Windstream,DSL,1.5,0.384,-6,-5,TX,SOUTH
27641,Verizon,FIBER,75,75,-6,-5,TX,SOUTH
27697,Time Warner Cable,CABLE,100,5,-6,-5,TX,SOUTH
27698,AT&T,DSL,12,1,-6,-5,TX,SOUTH
27700,Comcast,CABLE,105,10,-6,-5,TX,SOUTH
27702,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
27708,Verizon,FIBER,75,75,-6,-5,TX,SOUTH
27709,Windstream,DSL,3,0.768,-6,-5,TX,SOUTH
27741,Clearwire,REMOVE,MISC,MISC,-6,-5,TX,SOUTH
27977,Verizon,FIBER,35,35,-6,-5,TX,SOUTH
27978,Verizon,FIBER,75,75,-6,-5,TX,SOUTH
27986,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
27989,CenturyLink,DSL,25,2,-6,-5,TX,SOUTH
27994,Time Warner Cable,CABLE,20,2,-6,-5,TX,SOUTH
28127,Verizon,FIBER,50,50,-6,-5,TX,SOUTH
28128,CenturyLink,DSL,10,0.768,-6,-5,TX,SOUTH
28133,Frontier,FIBER,15,5,-8,-7,TX,SOUTH
28136,Verizon,FIBER,15,15,-6,-5,TX,SOUTH
28796,Windstream,DSL,1.5,0.384,-6,-5,TX,SOUTH
28798,Windstream,DSL,12,0.768,-6,-5,TX,SOUTH
28800,AT&T,DSL,3,0.512,-6,-5,TX,SOUTH
28803,AT&T,DSL,3,0.384,-6,-5,TX,SOUTH
29624,Verizon,FIBER,50,50,-6,-5,TX,SOUTH
32383,Wildblue/ViaSat,SATELLITE,12,3,-6,-5,TX,SOUTH
32387,Wildblue/ViaSat,SATELLITE,12,3,-6,-5,TX,SOUTH
32567,Wildblue/ViaSat,SATELLITE,12,3,-6,-5,TX,SOUTH
32568,Wildblue/ViaSat,SATELLITE,12,3,-6,-5,TX,SOUTH
32658,Windstream,DSL,24,2,-6,-5,TX,SOUTH
146222,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
184442,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
186934,Charter,CABLE,60,4,-6,-5,TX,SOUTH
194622,CenturyLink,DSL,10,0.768,-6,-5,TX,SOUTH
207334,Clearwire,REMOVE,MISC,MISC,-6,-5,TX,SOUTH
207336,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
207338,Time Warner Cable,CABLE,20,2,-6,-5,TX,SOUTH
207638,Comcast,CABLE,50,5,-6,-5,TX,SOUTH
210430,Time Warner Cable,CABLE,20,2,-6,-5,TX,SOUTH
210432,AT&T,DSL,12,1.5,-6,-5,TX,SOUTH
210434,Time Warner Cable,CABLE,50,5,-6,-5,TX,SOUTH
214604,AT&T,DSL,1.5,0.384,-6,-5,TX,SOUTH
214606,AT&T,DSL,24,3,-6,-5,TX,SOUTH
214686,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
215288,Time Warner Cable,CABLE,30,5,-6,-5,TX,SOUTH
216174,Comcast,CABLE,6,1,-6,-5,TX,SOUTH
217154,Miscellaneous,REMOVE,MISC,MISC,-6,-5,TX,SOUTH
217767,AT&T,DSL,6,0.768,-6,-5,TX,SOUTH
222071,Verizon,FIBER,15,15,-6,-5,TX,SOUTH
234260,CenturyLink,DSL,1.5,0.256,-6,-5,TX,SOUTH
234278,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
243236,AT&T,DSL,6,1,-6,-5,TX,SOUTH
248156,AT&T,REMOVE,REMOVE,REMOVE,-6,-5,TX,SOUTH
256978,Verizon,FIBER,75,75,-6,-5,TX,SOUTH
256980,Verizon,FIBER,75,75,-6,-5,TX,SOUTH
421816,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
468768,Miscellaneous,REMOVE,MISC,MISC,-6,-5,TX,SOUTH
539340,AT&T,DSL,3,0.512,-6,-5,TX,SOUTH
578296,Verizon,FIBER,50,50,-6,-5,TX,SOUTH
599874,Verizon,FIBER,15,15,-6,-5,TX,SOUTH
599876,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
599880,CenturyLink,DSL,3,0.512,-6,-5,TX,SOUTH
605680,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
605682,AT&T,DSL,18,1.5,-6,-5,TX,SOUTH
614128,Hughes,SATELLITE,10,1,-6,-5,TX,SOUTH
614130,Time Warner Cable,CABLE,15,1,-6,-5,TX,SOUTH
614132,Time Warner Cable,CABLE,50,5,-6,-5,TX,SOUTH
614134,Hughes,REMOVE,REMOVE,REMOVE,-6,-5,TX,SOUTH
