Unit ID,ISP,Technology,State,Census,timezone_offset,timezone_offset_dst,Download,Download - Lower Bound,Download - Upper Bound,Upload,Whitebox Model
3898325,Windstream,DSL,KY,South,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3898329,Windstream,DSL,KY,South,-5,-4,12,12,12,1.5,SK Whitebox 8.0
3898333,Windstream,DSL,KY,South,-5,-4,10,10,10,1,SK Whitebox 8.0
3898349,Windstream,DSL,AR,South,-5,-4,3,3,3,0.512,SK Whitebox 8.0
3898353,Windstream,DSL,GA,South,-5,-4,6,6,6,0.768,SK Whitebox 8.0
3898357,Windstream,DSL,MO,Midwest,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3898361,Windstream,DSL,KY,South,-5,-4,12,12,12,1.5,SK Whitebox 8.0
3898373,Windstream,DSL,NM,West,-5,-4,10,10,10,1,SK Whitebox 8.0
3898377,Windstream,DSL,GA,South,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3898385,Windstream,DSL,GA,South,-5,-4,16,16,16,1.5,SK Whitebox 8.0
3898393,Windstream,DSL,MO,Midwest,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3898397,Windstream,DSL,NM,West,-5,-4,3,3,3,0.512,SK Whitebox 8.0
3898401,Windstream,DSL,KY,South,-5,-4,12,12,12,0.768,SK Whitebox 8.0
3898425,Windstream,DSL,KY,South,-5,-4,10,10,10,1,SK Whitebox 8.0
3898441,Frontier,DSL,CT,Northeast,-5,-4,6,6,6,0.768,SK Whitebox 8.0
3898445,Frontier,DSL,NY,Northeast,-5,-4,18,18,18,1,SK Whitebox 8.0
3898453,Frontier,DSL,CA,West,-5,-4,12,12,12,1,SK Whitebox 8.0
3898461,Frontier,DSL,WI,Midwest,-5,-4,6,6,6,0.512,SK Whitebox 8.0
3898465,Frontier,Fiber,IN,Midwest,-5,-4,150,150,150,150,SK Whitebox 8.0
3898469,Frontier,Fiber,CA,West,-5,-4,75,75,75,75,SK Whitebox 8.0
3898473,Frontier,DSL,NY,Northeast,-5,-4,24,24,24,1,SK Whitebox 8.0
3898477,Optimum,Cable,NY,Northeast,-5,-4,200,200,200,35,SK Whitebox 8.0
3898481,Mediacom,Cable,AL,South,-5,-4,100,100,100,10,SK Whitebox 8.0
3898489,Frontier,DSL,CT,Northeast,-5,-4,6,6,6,1,SK Whitebox 8.0
3898493,Frontier,Fiber,CA,West,-5,-4,100,100,100,100,SK Whitebox 8.0
3898517,Cincinnati Bell,DSL,KY,South,-5,-4,5,5,5,0.768,SK Whitebox 8.0
3898521,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,5,5,0.768,SK Whitebox 8.0
3898529,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,SK Whitebox 8.0
3898537,Cincinnati Bell,DSL,OH,Midwest,-5,-4,30,30,30,3,SK Whitebox 8.0
3898545,CenturyLink,DSL,FL,South,-5,-4,10,10,10,0.768,SK Whitebox 8.0
3898549,CenturyLink,DSL,NC,South,-5,-4,40,40,40,5,SK Whitebox 8.0
3898553,CenturyLink,DSL,PA,Northeast,-5,-4,3,3,3,0.64,SK Whitebox 8.0
3898557,CenturyLink,DSL,IA,Midwest,-5,-4,40,40,40,5,SK Whitebox 8.0
3898561,CenturyLink,DSL,WA,West,-5,-4,40,40,40,20,SK Whitebox 8.0
3898569,CenturyLink,DSL,MT,West,-5,-4,25,25,25,2,SK Whitebox 8.0
3898581,CenturyLink,DSL,PA,Northeast,-5,-4,25,25,25,2,SK Whitebox 8.0
3898585,CenturyLink,DSL,PA,Northeast,-5,-4,20,20,20,2,SK Whitebox 8.0
3898589,CenturyLink,DSL,FL,South,-5,-4,12,12,12,5,SK Whitebox 8.0
3898593,CenturyLink,DSL,FL,South,-5,-4,25,25,25,2,SK Whitebox 8.0
3898597,Frontier,DSL,WV,South,-5,-4,12,12,12,1,SK Whitebox 8.0
3898601,CenturyLink,DSL,OH,Midwest,-5,-4,1.5,1.5,1.5,0.256,SK Whitebox 8.0
3898613,CenturyLink,DSL,CO,West,-5,-4,20,20,20,0.896,SK Whitebox 8.0
3898617,CenturyLink,DSL,IA,Midwest,-5,-4,12,12,12,0.896,SK Whitebox 8.0
3898621,CenturyLink,DSL,NM,West,-5,-4,12,12,12,0.896,SK Whitebox 8.0
3898625,CenturyLink,DSL,WA,West,-5,-4,40,40,40,5,SK Whitebox 8.0
3898633,CenturyLink,DSL,NM,West,-5,-4,3,3,3,0.512,SK Whitebox 8.0
3898637,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,SK Whitebox 8.0
3898641,Frontier,DSL,CT,Northeast,-5,-4,3,3,3,0.384,SK Whitebox 8.0
3898649,Optimum,Cable,NJ,Northeast,-5,-4,100,100,100,35,SK Whitebox 8.0
3898657,Optimum,Cable,NY,Northeast,-5,-4,100,100,100,35,SK Whitebox 8.0
3898661,Windstream,DSL,GA,South,-5,-4,6,6,6,0.768,SK Whitebox 8.0
3898669,Windstream,DSL,FL,South,-5,-4,12,12,12,0.768,SK Whitebox 8.0
3898677,Cox,Cable,CA,West,-5,-4,30,30,30,3,SK Whitebox 8.0
3898681,Frontier,DSL,CT,Northeast,-5,-4,12,12,12,1,SK Whitebox 8.0
3898685,Windstream,DSL,MN,Midwest,-5,-4,6,6,6,0.768,SK Whitebox 8.0
3898697,Windstream,DSL,FL,South,-5,-4,6,6,6,0.768,SK Whitebox 8.0
3898701,CenturyLink,DSL,WI,Midwest,-5,-4,10,10,10,0.768,SK Whitebox 8.0
3898705,Optimum,Cable,NJ,Northeast,-5,-4,200,200,200,35,SK Whitebox 8.0
3898709,Optimum,Cable,NY,Northeast,-5,-4,100,100,100,35,SK Whitebox 8.0
3898717,CenturyLink,DSL,OR,West,-5,-4,7,7,7,0.896,SK Whitebox 8.0
3898725,CenturyLink,DSL,VA,South,-5,-4,25,25,25,2,SK Whitebox 8.0
3898733,CenturyLink,DSL,NC,South,-5,-4,10,10,10,0.768,SK Whitebox 8.0
3898745,Frontier,DSL,CA,West,-5,-4,3,3,3,0.384,SK Whitebox 8.0
3898753,Cox,Cable,CA,West,-5,-4,300,300,300,30,SK Whitebox 8.0
3898761,Frontier,DSL,CT,Northeast,-5,-4,6,6,6,0.768,SK Whitebox 8.0
3898765,Optimum,Cable,NJ,Northeast,-5,-4,200,200,200,35,SK Whitebox 8.0
3898769,Mediacom,Cable,MN,Midwest,-5,-4,100,100,100,10,SK Whitebox 8.0
3898773,Mediacom,Cable,IA,Midwest,-5,-4,100,100,100,10,SK Whitebox 8.0
3898785,Mediacom,Cable,WI,Midwest,-5,-4,100,100,100,10,SK Whitebox 8.0
3898789,Mediacom,Cable,FL,South,-5,-4,100,100,100,10,SK Whitebox 8.0
3898793,Mediacom,Cable,GA,South,-5,-4,60,60,60,5,SK Whitebox 8.0
3898801,CenturyLink,DSL,MN,Midwest,-5,-4,7,7,7,0.896,SK Whitebox 8.0
3898805,Mediacom,Cable,IA,Midwest,-5,-4,100,100,100,10,SK Whitebox 8.0
3898813,Mediacom,Cable,IA,Midwest,-5,-4,100,100,100,10,SK Whitebox 8.0
3898817,Mediacom,Cable,MN,Midwest,-5,-4,100,100,100,10,SK Whitebox 8.0
3898833,Cincinnati Bell,Fiber,KY,South,-5,-4,250,250,250,100,SK Whitebox 8.0
3898841,Mediacom,Cable,MN,Midwest,-5,-4,60,60,60,5,SK Whitebox 8.0
3898845,Mediacom,Cable,IA,Midwest,-5,-4,100,100,100,10,SK Whitebox 8.0
3898849,Mediacom,Cable,IA,Midwest,-5,-4,60,60,60,5,SK Whitebox 8.0
3898853,Mediacom,Cable,IA,Midwest,-5,-4,60,60,60,5,SK Whitebox 8.0
3898857,CenturyLink,DSL,NV,West,-5,-4,1.5,1.5,1.5,0.512,SK Whitebox 8.0
3898861,CenturyLink,DSL,MN,Midwest,-5,-4,7,7,7,0.896,SK Whitebox 8.0
3898865,Frontier,DSL,TX,South,-5,-4,3,3,3,0.384,SK Whitebox 8.0
3898869,Frontier,DSL,NY,Northeast,-5,-4,12,12,12,1,SK Whitebox 8.0
3898889,Cincinnati Bell,Fiber,KY,South,-5,-4,250,250,250,100,SK Whitebox 8.0
3898893,Mediacom,Cable,IA,Midwest,-5,-4,60,60,60,5,SK Whitebox 8.0
3898897,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,5,5,0.768,SK Whitebox 8.0
3898905,CenturyLink,DSL,WA,West,-5,-4,3,3,3,0.512,SK Whitebox 8.0
3898913,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,SK Whitebox 8.0
3898925,CenturyLink,DSL,MN,Midwest,-5,-4,7,7,7,0.896,SK Whitebox 8.0
3898933,CenturyLink,DSL,FL,South,-5,-4,25,25,25,2,SK Whitebox 8.0
3898937,Mediacom,Cable,IA,Midwest,-5,-4,100,100,100,10,SK Whitebox 8.0
3914077,CenturyLink,DSL,OR,West,-5,-4,10,10,10,0.768,SK Whitebox 8.0
3914085,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,SK Whitebox 8.0
3914093,Cox,Cable,NV,West,-5,-4,30,30,30,3,SK Whitebox 8.0
3914101,Optimum,Cable,NJ,Northeast,-5,-4,200,200,200,35,SK Whitebox 8.0
3914105,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,SK Whitebox 8.0
3914125,Mediacom,Cable,GA,South,-5,-4,100,100,100,10,SK Whitebox 8.0
3914137,CenturyLink,DSL,NM,West,-5,-4,40,40,40,20,SK Whitebox 8.0
3914149,CenturyLink,DSL,WY,West,-5,-4,1.5,1.5,1.5,0.896,SK Whitebox 8.0
3914153,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,5,5,0.768,SK Whitebox 8.0
3914165,CenturyLink,DSL,WA,West,-5,-4,20,20,20,2,SK Whitebox 8.0
3914181,CenturyLink,DSL,WA,West,-5,-4,1.5,1.5,1.5,0.896,SK Whitebox 8.0
3914189,CenturyLink,DSL,UT,West,-5,-4,1.5,1.5,1.5,0.896,SK Whitebox 8.0
3914201,Cincinnati Bell,DSL,KY,South,-5,-4,5,5,5,0.768,SK Whitebox 8.0
3914205,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,5,5,0.768,SK Whitebox 8.0
3914213,CenturyLink,DSL,NM,West,-5,-4,3,3,3,0.64,SK Whitebox 8.0
3914225,CenturyLink,DSL,IA,Midwest,-5,-4,7,7,7,0.896,SK Whitebox 8.0
3914229,CenturyLink,DSL,MO,Midwest,-5,-4,1.5,1.5,1.5,0.256,SK Whitebox 8.0
3914233,CenturyLink,DSL,IN,Midwest,-5,-4,25,25,25,2,SK Whitebox 8.0
3914241,CenturyLink,DSL,TX,South,-5,-4,1.5,1.5,1.5,0.256,SK Whitebox 8.0
3914257,Windstream,DSL,NM,West,-5,-4,10,10,10,1,SK Whitebox 8.0
3914261,Windstream,DSL,NM,West,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3914265,Windstream,DSL,PA,Northeast,-5,-4,12,12,12,0.768,SK Whitebox 8.0
3914281,Comcast,Cable,MA,Northeast,-5,-4,250,250,250,10,SK Whitebox 8.0
3914289,Frontier,DSL,CT,Northeast,-5,-4,12,12,12,1.5,SK Whitebox 8.0
3914301,CenturyLink,DSL,AZ,West,-5,-4,3,3,3,0.64,SK Whitebox 8.0
3914309,CenturyLink,DSL,ID,West,-5,-4,7,7,7,0.896,SK Whitebox 8.0
3941553,Windstream,DSL,NC,South,-5,-4,3,3,3,0.768,SK Whitebox 8.0
3941561,Frontier,DSL,CA,West,-5,-4,12,12,12,1,SK Whitebox 8.0
3941565,Frontier,DSL,NC,South,-5,-4,12,12,12,1,SK Whitebox 8.0
3941569,Cox,Cable,OK,South,-5,-4,30,30,30,3,SK Whitebox 8.0
3941593,Optimum,Cable,NY,Northeast,-5,-4,100,100,100,35,SK Whitebox 8.0
3941601,Frontier,Fiber,FL,South,-5,-4,150,150,150,150,SK Whitebox 8.0
3941637,CenturyLink,DSL,WA,West,-5,-4,12,12,12,2,SK Whitebox 8.0
3941645,CenturyLink,DSL,CO,West,-5,-4,7,7,7,0.896,SK Whitebox 8.0
3941649,CenturyLink,DSL,NC,South,-5,-4,1.5,1.5,1.5,0.256,SK Whitebox 8.0
3941657,CenturyLink,DSL,IN,Midwest,-5,-4,10,10,10,0.768,SK Whitebox 8.0
3941661,CenturyLink,DSL,AZ,West,-5,-4,40,40,40,5,SK Whitebox 8.0
3941665,CenturyLink,DSL,UT,West,-5,-4,12,12,12,0.896,SK Whitebox 8.0
3941673,CenturyLink,DSL,MN,Midwest,-5,-4,10,10,10,1,SK Whitebox 8.0
3941677,CenturyLink,DSL,MO,Midwest,-5,-4,10,10,10,0.768,SK Whitebox 8.0
3941685,CenturyLink,DSL,NV,West,-5,-4,40,40,40,5,SK Whitebox 8.0
3941689,CenturyLink,DSL,MO,Midwest,-5,-4,10,10,10,0.768,SK Whitebox 8.0
3941693,CenturyLink,DSL,AL,South,-5,-4,8,8,8,0.768,SK Whitebox 8.0
3941697,CenturyLink,DSL,MN,Midwest,-5,-4,40,40,40,5,SK Whitebox 8.0
3941713,Optimum,Cable,NJ,Northeast,-5,-4,100,100,100,35,SK Whitebox 8.0
3941729,Optimum,Cable,NJ,Northeast,-5,-4,100,100,100,35,SK Whitebox 8.0
3941741,CenturyLink,DSL,WA,West,-5,-4,1.5,1.5,1.5,0.896,SK Whitebox 8.0
3941745,CenturyLink,DSL,UT,West,-5,-4,40,40,40,5,SK Whitebox 8.0
3941757,CenturyLink,DSL,FL,South,-5,-4,25,25,25,2,SK Whitebox 8.0
3941761,Cox,Cable,AZ,West,-5,-4,300,300,300,30,SK Whitebox 8.0
3941777,Windstream,DSL,IA,Midwest,-5,-4,1.5,1.5,1.5,0.768,SK Whitebox 8.0
3941785,Windstream,DSL,GA,South,-5,-4,1.5,1.5,1.5,0.768,SK Whitebox 8.0
3941797,CenturyLink,DSL,CO,West,-5,-4,12,12,12,0.896,SK Whitebox 8.0
3941801,Windstream,DSL,KY,South,-5,-4,1.5,1.5,1.5,0.768,SK Whitebox 8.0
3941809,Windstream,DSL,FL,South,-5,-4,10,10,10,1,SK Whitebox 8.0
3941817,Windstream,DSL,PA,Northeast,-5,-4,1.5,1.5,1.5,0.768,SK Whitebox 8.0
3941829,Windstream,DSL,GA,South,-5,-4,10,10,10,1,SK Whitebox 8.0
3941837,Windstream,DSL,KY,South,-5,-4,10,10,10,1,SK Whitebox 8.0
3941841,Windstream,DSL,GA,South,-5,-4,10,10,10,1,SK Whitebox 8.0
3941849,CenturyLink,DSL,NM,West,-5,-4,12,12,12,0.896,SK Whitebox 8.0
3941853,Windstream,DSL,OH,Midwest,-5,-4,10,10,10,1,SK Whitebox 8.0
3941865,Windstream,DSL,GA,South,-5,-4,12,12,12,1.5,SK Whitebox 8.0
3941877,Windstream,DSL,MO,Midwest,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3941889,Windstream,DSL,NY,Northeast,-5,-4,1.5,1.5,1.5,0.768,SK Whitebox 8.0
3941893,Windstream,DSL,PA,Northeast,-5,-4,6,6,6,0.768,SK Whitebox 8.0
3941897,Windstream,DSL,FL,South,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3941909,Windstream,DSL,FL,South,-5,-4,12,12,12,0.768,SK Whitebox 8.0
3941913,Windstream,DSL,KY,South,-5,-4,1.5,1.5,1.5,0.768,SK Whitebox 8.0
3941921,CenturyLink,DSL,CO,West,-5,-4,7,7,7,0.896,SK Whitebox 8.0
3941937,Windstream,DSL,FL,South,-5,-4,1.5,1.5,1.5,0.768,SK Whitebox 8.0
3941945,Windstream,DSL,NC,South,-5,-4,1.5,1.5,1.5,0.768,SK Whitebox 8.0
3941949,Cox,Cable,AZ,West,-5,-4,300,300,300,30,SK Whitebox 8.0
3941953,CenturyLink,DSL,MT,West,-5,-4,7,7,7,0.896,SK Whitebox 8.0
3941957,Windstream,DSL,TX,South,-5,-4,1.5,1.5,1.5,0.768,SK Whitebox 8.0
3941965,Windstream,DSL,NE,Midwest,-5,-4,1.5,1.5,1.5,0.768,SK Whitebox 8.0
3941969,Frontier,Fiber,FL,South,-5,-4,100,100,100,100,SK Whitebox 8.0
3941973,CenturyLink,DSL,NC,South,-5,-4,10,10,10,0.768,SK Whitebox 8.0
3941977,Windstream,DSL,GA,South,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3941989,Windstream,DSL,GA,South,-5,-4,25,25,25,2,SK Whitebox 8.0
3941997,Frontier,Fiber,CA,West,-5,-4,100,100,100,100,SK Whitebox 8.0
3942001,Windstream,DSL,GA,South,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3942005,Windstream,DSL,IA,Midwest,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3942013,Windstream,DSL,NE,Midwest,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3942017,Windstream,DSL,AR,South,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3942037,Windstream,DSL,GA,South,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3942045,Windstream,DSL,MO,Midwest,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3942053,Windstream,DSL,MN,Midwest,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3942057,CenturyLink,DSL,MI,Midwest,-5,-4,10,10,10,0.768,SK Whitebox 8.0
3942069,CenturyLink,DSL,AZ,West,-5,-4,3,3,3,0.64,SK Whitebox 8.0
3942073,Windstream,DSL,KY,South,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3942077,Frontier,DSL,FL,South,-5,-4,3,3,3,0.384,SK Whitebox 8.0
3942081,Windstream,DSL,TX,South,-5,-4,6,6,6,0.768,SK Whitebox 8.0
3942085,Cincinnati Bell,DSL,IN,Midwest,-5,-4,5,5,5,0.768,SK Whitebox 8.0
3942089,CenturyLink,DSL,OR,West,-5,-4,7,7,7,0.896,SK Whitebox 8.0
3942101,Cincinnati Bell,DSL,OH,Midwest,-5,-4,5,5,5,0.768,SK Whitebox 8.0
3942105,Windstream,DSL,GA,South,-5,-4,25,25,25,2,SK Whitebox 8.0
3942113,Windstream,DSL,IA,Midwest,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3942121,Windstream,DSL,IA,Midwest,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3942125,Windstream,DSL,OK,South,-5,-4,1.5,1.5,1.5,0.768,SK Whitebox 8.0
3942129,Frontier,Fiber,CA,West,-5,-4,150,150,150,150,SK Whitebox 8.0
3942133,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,SK Whitebox 8.0
3942137,Windstream,DSL,KY,South,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3942145,Windstream,DSL,GA,South,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3942149,Frontier,Fiber,CA,West,-5,-4,150,150,150,150,SK Whitebox 8.0
3942157,Windstream,DSL,GA,South,-5,-4,10,10,10,0.768,SK Whitebox 8.0
3952453,Windstream,DSL,OH,Midwest,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3952457,Cincinnati Bell,Fiber,OH,Midwest,-5,-4,250,250,250,100,SK Whitebox 8.0
3952461,Frontier,Fiber,TX,South,-5,-4,150,150,150,150,SK Whitebox 8.0
3952469,Windstream,DSL,KY,South,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3952477,Frontier,Fiber,TX,South,-5,-4,150,150,150,150,SK Whitebox 8.0
3952481,Windstream,DSL,TX,South,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3952489,Windstream,DSL,GA,South,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3952493,Frontier,Fiber,TX,South,-5,-4,150,150,150,150,SK Whitebox 8.0
3952501,Windstream,DSL,OK,South,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3952505,Windstream,DSL,GA,South,-5,-4,10,10,10,1,SK Whitebox 8.0
3952509,Windstream,DSL,FL,South,-5,-4,16,16,16,1.5,SK Whitebox 8.0
3952537,CenturyLink,DSL,OR,West,-5,-4,1.5,1.5,1.5,0.256,SK Whitebox 8.0
3952561,Optimum,Cable,NY,Northeast,-5,-4,200,200,200,35,SK Whitebox 8.0
3952565,Optimum,Cable,NY,Northeast,-5,-4,200,200,200,35,SK Whitebox 8.0
3952577,Optimum,Cable,NY,Northeast,-5,-4,100,100,100,35,SK Whitebox 8.0
3952581,Frontier,Fiber,OR,West,-5,-4,150,150,150,150,SK Whitebox 8.0
3952589,Optimum,Cable,NJ,Northeast,-5,-4,100,100,100,35,SK Whitebox 8.0
3952593,Windstream,DSL,KY,South,-5,-4,10,10,10,1,SK Whitebox 8.0
3952605,Optimum,Cable,NY,Northeast,-5,-4,100,100,100,35,SK Whitebox 8.0
3952617,Mediacom,Cable,IL,Midwest,-5,-4,100,100,100,10,SK Whitebox 8.0
3952621,Optimum,Cable,NY,Northeast,-5,-4,100,100,100,35,SK Whitebox 8.0
3952629,Optimum,Cable,NJ,Northeast,-5,-4,200,200,200,35,SK Whitebox 8.0
3952637,Frontier,DSL,CT,Northeast,-5,-4,18,18,18,1.5,SK Whitebox 8.0
3952649,Frontier,DSL,CT,Northeast,-5,-4,18,18,18,1,SK Whitebox 8.0
3952657,Frontier,DSL,CT,Northeast,-5,-4,18,18,18,1.5,SK Whitebox 8.0
3952665,Frontier,DSL,NY,Northeast,-5,-4,18,18,18,1,SK Whitebox 8.0
3952669,Frontier,DSL,PA,Northeast,-5,-4,18,18,18,1,SK Whitebox 8.0
3952673,Frontier,DSL,CT,Northeast,-5,-4,18,18,18,1.5,SK Whitebox 8.0
3952677,Frontier,DSL,IL,Midwest,-5,-4,18,18,18,1,SK Whitebox 8.0
3952685,Frontier,DSL,CT,Northeast,-5,-4,18,18,18,1,SK Whitebox 8.0
3952689,Windstream,DSL,GA,South,-5,-4,1.5,1.5,1.5,0.768,SK Whitebox 8.0
3952693,Optimum,Cable,NJ,Northeast,-5,-4,200,200,200,35,SK Whitebox 8.0
3952697,CenturyLink,DSL,NC,South,-5,-4,10,10,10,0.768,SK Whitebox 8.0
3952713,Frontier,DSL,WA,West,-5,-4,24,24,24,1,SK Whitebox 8.0
3952717,Frontier,DSL,CT,Northeast,-5,-4,18,18,18,1.5,SK Whitebox 8.0
3952721,CenturyLink,DSL,CO,West,-5,-4,10,10,10,0.768,SK Whitebox 8.0
3952725,Frontier,DSL,CA,West,-5,-4,18,18,18,1,SK Whitebox 8.0
3952733,Frontier,DSL,PA,Northeast,-5,-4,18,18,18,1,SK Whitebox 8.0
3952737,Frontier,DSL,CT,Northeast,-5,-4,18,18,18,1.5,SK Whitebox 8.0
3952761,Frontier,DSL,OH,Midwest,-5,-4,18,18,18,1,SK Whitebox 8.0
3952765,Frontier,DSL,MI,Midwest,-5,-4,18,18,18,1,SK Whitebox 8.0
3952781,Frontier,DSL,CT,Northeast,-5,-4,18,18,18,1.5,SK Whitebox 8.0
3952785,Frontier,DSL,NC,South,-5,-4,18,18,18,1,SK Whitebox 8.0
3952793,Windstream,DSL,GA,South,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3952797,Frontier,DSL,OH,Midwest,-5,-4,18,18,18,1,SK Whitebox 8.0
3952821,Windstream,DSL,GA,South,-5,-4,10,10,10,1,SK Whitebox 8.0
3952825,Frontier,DSL,MN,Midwest,-5,-4,18,18,18,1,SK Whitebox 8.0
3952829,Frontier,DSL,OH,Midwest,-5,-4,18,18,18,1,SK Whitebox 8.0
3952845,Windstream,DSL,PA,Northeast,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3952849,Frontier,DSL,OH,Midwest,-5,-4,18,18,18,1,SK Whitebox 8.0
3952853,Frontier,DSL,MI,Midwest,-5,-4,12,12,12,1,SK Whitebox 8.0
3952857,Windstream,DSL,MN,Midwest,-5,-4,12,12,12,0.768,SK Whitebox 8.0
3952861,Frontier,DSL,WV,South,-5,-4,18,18,18,1,SK Whitebox 8.0
3952865,Frontier,DSL,WV,South,-5,-4,18,18,18,1,SK Whitebox 8.0
3952881,Mediacom,Cable,MO,Midwest,-5,-4,100,100,100,10,SK Whitebox 8.0
3952889,Frontier,DSL,CT,Northeast,-5,-4,18,18,18,1,SK Whitebox 8.0
3952893,Windstream,DSL,NC,South,-5,-4,12,12,12,0.768,SK Whitebox 8.0
3952901,Frontier,DSL,IN,Midwest,-5,-4,18,18,18,1,SK Whitebox 8.0
3952905,Windstream,DSL,FL,South,-5,-4,6,6,6,0.768,SK Whitebox 8.0
3952909,Windstream,DSL,OH,Midwest,-5,-4,3,3,3,0.512,SK Whitebox 8.0
3952929,Windstream,DSL,TX,South,-5,-4,12,12,12,0.768,SK Whitebox 8.0
3952937,CenturyLink,DSL,FL,South,-5,-4,10,10,10,0.768,SK Whitebox 8.0
3952945,Frontier,DSL,CT,Northeast,-5,-4,12,12,12,1.5,SK Whitebox 8.0
3952957,Frontier,DSL,TX,South,-5,-4,12,12,12,1,SK Whitebox 8.0
3952965,Comcast,Cable,CO,West,-5,-4,60,60,60,5,SK Whitebox 8.0
3952969,Frontier,DSL,TX,South,-5,-4,3,3,3,0.384,SK Whitebox 8.0
3952985,Cox,Cable,VA,South,-5,-4,300,300,300,30,SK Whitebox 8.0
3952989,Cox,Cable,VA,South,-5,-4,30,30,30,3,SK Whitebox 8.0
3952993,Cox,Cable,CA,West,-5,-4,100,100,100,10,SK Whitebox 8.0
3953013,CenturyLink,DSL,AL,South,-5,-4,10,10,10,0.768,SK Whitebox 8.0
3953017,Cox,Cable,AR,South,-5,-4,100,100,100,10,SK Whitebox 8.0
3953021,Cox,Cable,AZ,West,-5,-4,30,30,30,3,SK Whitebox 8.0
3953025,CenturyLink,DSL,CO,West,-5,-4,12,12,12,0.896,SK Whitebox 8.0
3953029,Frontier,Fiber,CA,West,-5,-4,150,150,150,150,SK Whitebox 8.0
3953033,Optimum,Cable,NY,Northeast,-5,-4,200,200,200,35,SK Whitebox 8.0
3953041,CenturyLink,DSL,MN,Midwest,-5,-4,7,7,7,0.896,SK Whitebox 8.0
3953045,Frontier,Fiber,FL,South,-5,-4,150,150,150,150,SK Whitebox 8.0
3953049,CenturyLink,DSL,NM,West,-5,-4,12,12,12,0.896,SK Whitebox 8.0
3981797,Mediacom,Cable,MO,Midwest,-5,-4,100,100,100,10,SK Whitebox 8.0
3981813,Mediacom,Cable,IA,Midwest,-5,-4,100,100,100,10,SK Whitebox 8.0
3981829,Mediacom,Cable,IA,Midwest,-5,-4,100,100,100,10,SK Whitebox 8.0
3994389,CenturyLink,DSL,WA,West,-5,-4,7,7,7,0.896,SK Whitebox 8.0
3994393,Frontier,DSL,CT,Northeast,-5,-4,18,18,18,1,SK Whitebox 8.0
3994397,CenturyLink,DSL,NE,Midwest,-5,-4,1.5,1.5,1.5,0.896,SK Whitebox 8.0
3994405,Cox,Cable,AZ,West,-5,-4,300,300,300,30,SK Whitebox 8.0
3994409,CenturyLink,DSL,WA,West,-5,-4,1.5,1.5,1.5,0.896,SK Whitebox 8.0
3994413,CenturyLink,DSL,NC,South,-5,-4,25,25,25,2,SK Whitebox 8.0
3994417,Windstream,DSL,KY,South,-5,-4,6,6,6,0.768,SK Whitebox 8.0
3994437,Windstream,DSL,OH,Midwest,-5,-4,1.5,1.5,1.5,0.768,SK Whitebox 8.0
3994441,Cox,Cable,AZ,West,-5,-4,30,30,30,3,SK Whitebox 8.0
3994449,Optimum,Cable,NJ,Northeast,-5,-4,100,100,100,35,SK Whitebox 8.0
3994453,Windstream,DSL,PA,Northeast,-5,-4,25,25,25,1.5,SK Whitebox 8.0
3994457,Cox,Cable,NE,Midwest,-5,-4,30,30,30,3,SK Whitebox 8.0
3994465,Windstream,DSL,PA,Northeast,-5,-4,25,25,25,1.5,SK Whitebox 8.0
